source_chunk_id,local_chunk_id,label,input_batch_index,input_time_ns,input_first_fire_time_ns,input_last_fire_time_ns,input_stream_complete,input_valid,sim_input_ready,input_fire,input_ch0_s0,input_ch0_s1,input_ch0_s2,input_ch0_s3,input_ch1_s0,input_ch1_s1,input_ch1_s2,input_ch1_s3,input_ch2_s0,input_ch2_s1,input_ch2_s2,input_ch2_s3,input_ch3_s0,input_ch3_s1,input_ch3_s2,input_ch3_s3,input_ch4_s0,input_ch4_s1,input_ch4_s2,input_ch4_s3,input_ch5_s0,input_ch5_s1,input_ch5_s2,input_ch5_s3,input_ch6_s0,input_ch6_s1,input_ch6_s2,input_ch6_s3,input_ch7_s0,input_ch7_s1,input_ch7_s2,input_ch7_s3,cnn_result_seen,cnn_result_time_ns,cnn_score_hex,cnn_score_float,cnn_threshold_raw,cnn_threshold_float,trigger_decision,cnn_latency_cycles,cnn_latency_ns,event_present,event_index,event_output_time_ns,event_valid,event_ready,event_fire,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_ch0_s0,event_ch0_s1,event_ch0_s2,event_ch0_s3,event_ch1_s0,event_ch1_s1,event_ch1_s2,event_ch1_s3,event_ch2_s0,event_ch2_s1,event_ch2_s2,event_ch2_s3,event_ch3_s0,event_ch3_s1,event_ch3_s2,event_ch3_s3,event_ch4_s0,event_ch4_s1,event_ch4_s2,event_ch4_s3,event_ch5_s0,event_ch5_s1,event_ch5_s2,event_ch5_s3,event_ch6_s0,event_ch6_s1,event_ch6_s2,event_ch6_s3,event_ch7_s0,event_ch7_s1,event_ch7_s2,event_ch7_s3,waveform_match,event_beat_count,event_complete,event_line_rate_ok,signal_readout_ok,noise_ignored_ok,continuous_readout_ok,chunk_overflow_count,adc_input_overflow_count,dropped_trigger_count,ring_miss_count
493,3,0,39,1158,1002,1254,1,1,1,1,-13,-17,24,-16,-18,-69,4,82,-14,-13,93,21,105,10,-49,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,40,1162,1002,1254,1,1,1,1,52,-17,-41,-5,10,-54,19,25,-137,15,-22,81,107,13,-121,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,41,1166,1002,1254,1,1,1,1,-12,78,-25,7,-78,62,11,-10,72,-95,-4,-12,-79,-67,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,42,1170,1002,1254,1,1,1,1,22,-171,121,67,4,-97,83,50,-20,69,-3,-2,-35,-20,-3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,43,1174,1002,1254,1,1,1,1,-80,63,-39,-47,-43,-8,-46,53,-61,-30,159,-73,-62,88,-81,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,44,1178,1002,1254,1,1,1,1,34,11,-28,40,7,-5,-21,11,-87,90,1,-73,93,-85,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,45,1182,1002,1254,1,1,1,1,37,-62,-17,20,29,-80,42,51,68,-34,21,15,51,-79,-79,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,46,1186,1002,1254,1,1,1,1,9,-20,47,-41,-12,-114,59,103,42,-130,66,-37,90,91,-129,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,47,1190,1002,1254,1,1,1,1,22,-40,43,5,-80,-22,17,-1,51,35,-51,16,89,-9,-16,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,48,1194,1002,1254,1,1,1,1,-53,26,7,91,58,-72,-43,56,-101,116,-9,-10,-16,49,58,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,49,1198,1002,1254,1,1,1,1,-85,-81,74,-48,53,8,10,-193,48,-130,50,80,-16,-22,73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,50,1202,1002,1254,1,1,1,1,73,38,-11,-114,53,166,-112,100,-63,-3,-21,51,-87,33,62,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,51,1206,1002,1254,1,1,1,1,-13,144,-32,-23,-31,-131,14,110,-23,45,-51,-4,-88,170,-85,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,52,1210,1002,1254,1,1,1,1,-81,52,54,-21,3,-68,43,-36,-64,148,-20,-129,17,-11,47,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,53,1214,1002,1254,1,1,1,1,-101,151,20,-108,26,-27,33,1,86,34,-37,-87,38,-48,58,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,54,1218,1002,1254,1,1,1,1,-79,83,37,19,-15,-13,-42,61,108,66,-137,-19,-21,-76,-5,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,55,1222,1002,1254,1,1,1,1,3,-63,14,-13,95,-181,52,61,101,-14,-20,-9,-3,-171,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,56,1226,1002,1254,1,1,1,1,-4,38,18,-13,-30,9,-42,39,-72,158,-48,-105,-53,66,-7,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,57,1230,1002,1254,1,1,1,1,-65,-7,123,-44,-1,-41,10,65,93,20,-44,3,-12,-17,42,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,58,1234,1002,1254,1,1,1,1,-75,45,38,-30,-1,-62,-45,40,-77,92,61,-47,22,-20,-45,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,59,1238,1002,1254,1,1,1,1,-20,-11,73,-68,51,29,-24,-97,-68,-5,14,117,64,-121,-26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,60,1242,1002,1254,1,1,1,1,-2,56,-67,60,36,26,23,16,-78,-18,-29,53,72,-14,-49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,61,1246,1002,1254,1,1,1,1,45,-135,57,-28,-76,98,-94,8,-20,23,18,-85,14,-37,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,62,1250,1002,1254,1,1,1,1,58,-20,33,9,12,52,24,-110,50,-5,42,-12,-77,87,-53,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
493,3,0,63,1254,1002,1254,1,1,1,1,-140,160,-89,-18,18,11,95,-106,-97,61,41,21,77,-40,-37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0x003fee70,-2.195312,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,0,1258,1258,1510,1,1,1,1,-58,37,79,-42,-48,-6,45,-83,-33,-11,-24,47,128,1,-93,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,1,1262,1258,1510,1,1,1,1,-29,-65,58,48,45,94,-128,32,-1,-54,42,18,22,61,-138,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,2,1266,1258,1510,1,1,1,1,-76,49,18,-34,-24,40,106,-167,34,-119,18,42,74,26,-49,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,3,1270,1258,1510,1,1,1,1,11,-7,-26,16,26,-4,55,-8,46,-37,7,6,-81,-52,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,4,1274,1258,1510,1,1,1,1,53,-86,70,-63,32,0,-106,-2,-62,9,81,-70,-118,-40,99,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,5,1278,1258,1510,1,1,1,1,88,-40,-73,77,64,43,-50,52,-33,84,58,-84,4,20,-4,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,6,1282,1258,1510,1,1,1,1,18,-11,-116,107,-22,-77,10,77,-83,61,-6,63,26,-6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,7,1286,1258,1510,1,1,1,1,47,-103,117,-97,-19,3,-45,-26,9,12,-136,-49,-27,1,-31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,8,1290,1258,1510,1,1,1,1,-59,99,-1,42,121,-66,33,-97,209,-18,-100,68,40,2,-65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,9,1294,1258,1510,1,1,1,1,-77,-14,10,36,16,134,-106,41,-115,93,23,-39,90,-57,-63,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,10,1298,1258,1510,1,1,1,1,12,24,-110,48,-87,107,-7,-82,19,-57,54,39,119,41,-84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,11,1302,1258,1510,1,1,1,1,61,-105,109,-3,33,13,-28,72,-97,-4,98,-29,-42,51,1,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,12,1306,1258,1510,1,1,1,1,-131,76,18,3,40,-164,90,-5,-59,54,-11,-5,41,-13,-60,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,13,1310,1258,1510,1,1,1,1,21,-29,-55,63,-23,-37,88,38,30,10,-136,64,-62,18,38,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,14,1314,1258,1510,1,1,1,1,-22,29,-22,-35,-84,36,-108,114,48,41,-11,-72,-26,30,-49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,15,1318,1258,1510,1,1,1,1,96,-61,-22,64,-56,82,-17,-94,-12,62,-55,14,-10,-15,-14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,16,1322,1258,1510,1,1,1,1,-7,-170,89,222,-10,101,20,-92,69,-11,-67,-37,-17,-48,-28,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,17,1326,1258,1510,1,1,1,1,-141,-102,-28,113,88,-73,16,-2,106,-28,-72,76,-27,42,17,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,18,1330,1258,1510,1,1,1,1,81,-48,-79,-32,18,-36,-26,131,112,-168,-77,132,32,-22,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,19,1334,1258,1510,1,1,1,1,13,31,78,21,-41,-57,0,-17,58,-79,-28,20,-55,5,57,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,20,1338,1258,1510,1,1,1,1,-68,-91,57,37,24,23,59,-76,20,43,-16,-101,33,51,11,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,21,1342,1258,1510,1,1,1,1,-25,39,-31,-50,-27,-14,21,68,74,0,-26,30,64,0,-29,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,22,1346,1258,1510,1,1,1,1,82,7,-53,-7,12,-61,-29,0,-14,61,-109,93,53,72,-42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,23,1350,1258,1510,1,1,1,1,-7,79,-76,-1,101,-76,-13,24,-75,60,-13,-60,-93,74,-23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,24,1354,1258,1510,1,1,1,1,50,25,-38,-101,-44,50,63,-30,56,-2,32,-69,29,-37,-10,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,25,1358,1258,1510,1,1,1,1,105,-1,6,-13,-91,5,8,75,61,-52,-22,96,70,-11,-54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,26,1362,1258,1510,1,1,1,1,-21,6,-1,37,22,-64,6,-48,-38,-27,8,1,56,-38,-54,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,27,1366,1258,1510,1,1,1,1,-63,26,56,-27,58,-19,-1,41,-26,91,-61,-33,6,-95,-82,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,28,1370,1258,1510,1,1,1,1,-51,21,-29,-4,-28,-12,-33,104,34,2,-60,138,-110,-16,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,29,1374,1258,1510,1,1,1,1,142,-35,-141,-10,-98,-45,98,70,-60,-2,-39,-83,58,-81,-26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,30,1378,1258,1510,1,1,1,1,148,-2,-47,-88,-48,-102,2,72,99,57,2,-32,-37,81,7,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,31,1382,1258,1510,1,1,1,1,3,156,-32,-100,6,18,-24,-101,-12,-103,89,23,26,74,-14,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,32,1386,1258,1510,1,1,1,1,32,52,-105,70,70,91,-28,-38,-39,83,-33,-70,-37,-50,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,33,1390,1258,1510,1,1,1,1,54,-55,9,-18,-150,171,58,-166,31,-42,151,-148,7,-16,-82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,34,1394,1258,1510,1,1,1,1,-9,-57,138,-66,130,-24,-58,-15,2,105,-56,40,87,14,-25,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,35,1398,1258,1510,1,1,1,1,3,33,-13,-60,81,-47,25,36,-57,-81,96,87,92,45,47,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,36,1402,1258,1510,1,1,1,1,-9,23,82,-14,-111,-18,149,24,-43,-89,-18,67,-102,24,96,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,37,1406,1258,1510,1,1,1,1,-31,-56,-10,107,-148,-2,48,91,60,-15,-114,10,-20,51,-86,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,38,1410,1258,1510,1,1,1,1,-43,-22,4,6,-100,-9,36,-63,77,12,14,-75,-41,41,35,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
494,4,0,39,1414,1258,1510,1,1,1,1,43,-66,4,20,123,-38,-43,-29,-9,55,18,-94,-38,-85,121,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2268,0x003fe4fd,-3.376465,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
