sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
277,0x003fedc0,-2.281250,0,0,1,202,1.010,281366,281618,282378
278,0x003feda1,-2.296387,0,0,1,203,1.015,282378,282630,283393
279,0x003fed32,-2.350586,0,0,1,203,1.015,283394,283646,284408
280,0x003fed3f,-2.344238,0,0,1,203,1.015,284410,284662,285423
281,0x003fed5f,-2.328613,0,0,1,202,1.010,285426,285678,286438
282,0x003feda1,-2.296387,0,0,1,203,1.015,286438,286690,287453
283,0x003fed90,-2.304688,0,0,1,203,1.015,287454,287706,288468
284,0x003fed58,-2.332031,0,0,1,203,1.015,288470,288722,289483
285,0x003fed3a,-2.346680,0,0,1,202,1.010,289486,289738,290498
286,0x003fed71,-2.319824,0,0,1,203,1.015,290498,290750,291513
287,0x003fed7a,-2.315430,0,0,1,203,1.015,291514,291766,292528
288,0x003fedbd,-2.282715,0,0,1,203,1.015,292530,292782,293543
289,0x003fee33,-2.225098,0,0,1,202,1.010,293546,293798,294558
290,0x003fee71,-2.194824,0,0,1,203,1.015,294558,294810,295573
291,0x003fedf9,-2.253418,0,0,1,203,1.015,295574,295826,296588
292,0x003fee40,-2.218750,0,0,1,203,1.015,296590,296842,297603
293,0x003fedbf,-2.281738,0,0,1,202,1.010,297606,297858,298618
294,0x003fee45,-2.216309,0,0,1,203,1.015,298618,298870,299633
295,0x003fef28,-2.105469,0,0,1,203,1.015,299634,299886,300648
296,0x003feecc,-2.150391,0,0,1,203,1.015,300650,300902,301663
297,0x003fee42,-2.217773,0,0,1,202,1.010,301666,301918,302678
298,0x003fee56,-2.208008,0,0,1,203,1.015,302678,302930,303693
299,0x003fedb3,-2.287598,0,0,1,203,1.015,303694,303946,304708
300,0x003fee8d,-2.181152,0,0,1,203,1.015,304710,304962,305723
301,0x003fef5f,-2.078613,0,0,1,202,1.010,305726,305978,306738
302,0x003fef52,-2.084961,0,0,1,203,1.015,306738,306990,307753
303,0x003fef26,-2.106445,0,0,1,203,1.015,307754,308006,308768
304,0x003feeb8,-2.160156,0,0,1,203,1.015,308770,309022,309783
305,0x003fee7c,-2.189453,0,0,1,202,1.010,309786,310038,310798
306,0x003fef18,-2.113281,0,0,1,203,1.015,310798,311050,311813
307,0x003fefe9,-2.011230,0,0,1,203,1.015,311814,312066,312828
308,0x003fefe8,-2.011719,0,0,1,203,1.015,312830,313082,313843
309,0x003fef81,-2.062012,0,0,1,202,1.010,313846,314098,314858
310,0x003fee61,-2.202637,0,0,1,203,1.015,314858,315110,315873
311,0x003fee2f,-2.227051,0,0,1,203,1.015,315874,316126,316888
312,0x003fef39,-2.097168,0,0,1,203,1.015,316890,317142,317903
313,0x003fefb8,-2.035156,0,0,1,202,1.010,317906,318158,318918
314,0x003fef52,-2.084961,0,0,1,203,1.015,318918,319170,319933
315,0x003fef31,-2.101074,0,0,1,203,1.015,319934,320186,320948
316,0x003fee31,-2.226074,0,0,1,203,1.015,320950,321202,321963
317,0x003fee93,-2.178223,0,0,1,202,1.010,321966,322218,322978
318,0x003feef0,-2.132812,0,0,1,203,1.015,322978,323230,323993
319,0x003fef32,-2.100586,0,0,1,203,1.015,323994,324246,325008
320,0x003fef5c,-2.080078,0,0,1,203,1.015,325010,325262,326023
321,0x003fee92,-2.178711,0,0,1,202,1.010,326026,326278,327038
322,0x003fedfd,-2.251465,0,0,1,203,1.015,327038,327290,328053
