event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex,event_output_time_ns,event_valid,event_ready,event_fire
3,82,82,0x00000007,16,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffe00d02b03e,86462,1,1,1
3,82,82,0x00000007,17,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002a003ffefe5,86466,1,1,1
3,82,82,0x00000007,18,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002a02303502d,86470,1,1,1
3,82,82,0x00000007,19,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffe002ff3000,86474,1,1,1
3,82,82,0x00000007,20,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002200a018015,86478,1,1,1
3,82,82,0x00000007,21,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002001e01bff3,86482,1,1,1
3,82,82,0x00000007,22,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000b025030ffa,86486,1,1,1
3,82,82,0x00000007,23,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001000bffeffe,86490,1,1,1
3,82,82,0x00000007,24,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002202b026012,86494,1,1,1
3,82,82,0x00000007,25,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff301800a012,86498,1,1,1
3,82,82,0x00000007,26,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000300d00a008,86502,1,1,1
