sample_id,label_csv,label_npy,rtl_score,rtl_prediction,keras_score,keras_prediction,prediction_agree,score_diff_rtl_minus_keras,abs_score_diff
983,0,0,-4.509766,0,-1.1240234375,0,1,-3.3857425625,3.3857425625
984,1,1,-0.225098,0,-0.1494140625,0,1,-0.07568393749999999,0.07568393749999999
985,0,0,-3.579102,0,-1.7802734375,0,1,-1.7988285624999998,1.7988285624999998
986,0,0,-3.36377,0,-3.48828125,0,1,0.12451124999999985,0.12451124999999985
987,0,0,-5.216309,0,-3.017578125,0,1,-2.198730875,2.198730875
988,0,0,-4.394531,0,-3.0126953125,0,1,-1.3818356874999997,1.3818356874999997
989,0,0,-3.674316,0,-2.61669921875,0,1,-1.0576167812500001,1.0576167812500001
990,0,0,-4.410156,0,-3.14697265625,0,1,-1.2631833437499997,1.2631833437499997
991,0,0,-3.481445,0,-4.2255859375,0,1,0.7441409375000001,0.7441409375000001
992,1,1,2.967285,1,0.5712890625,1,1,2.3959959375,2.3959959375
993,0,0,-4.304199,0,-4.39697265625,0,1,0.09277365625000034,0.09277365625000034
994,0,0,-5.109863,0,-3.0810546875,0,1,-2.0288083125,2.0288083125
995,0,0,-4.287598,0,-2.7890625,0,1,-1.4985355,1.4985355
996,1,1,-2.758301,0,0.98046875,1,0,-3.73876975,3.73876975
997,0,0,-3.742676,0,-2.8525390625,0,1,-0.8901369374999999,0.8901369374999999
998,0,0,-4.02832,0,-4.1123046875,0,1,0.0839846875000001,0.0839846875000001
999,0,0,-3.455078,0,-3.17236328125,0,1,-0.28271471874999987,0.28271471874999987
